mart_1.id,mart_1.price,mart_1.district,mart_1.rooms,mart_1.total_area,mart_1.current_floor,mart_1.max_floor,mart_1.build_year,mart_1.bath,mart_1.repair,mart_1.window_type,mart_1.places_total
25706,77900000,Очаково-Матвеевское,4.0,152.0,12,24,2009.0,2 совмещенных,Дизайнерский,Во двор,0
25709,46300000,Хорошево-Мневники,4.0,123.0,6,31,2019.0,2 совмещенных,Дизайнерский,Во двор,2
25714,79900000,Филевский парк,4.0,168.0,3,10,2015.0,3 совмещенных,,,1
25723,57200000,Даниловский,4.0,130.0,2,18,2016.0,2 совмещенных,Без ремонта,На улицу и двор,4
25726,78000000,Мещанский,4.0,,4,6,1917.0,2 совмещенных,Евроремонт,На улицу и двор,7
25750,54900000,Хорошево-Мневники,4.0,,20,34,2020.0,2 совмещенных,Без ремонта,На улицу и двор,2
25754,73900000,Беговой,4.0,100.0,5,13,2019.0,2 совмещенных,Дизайнерский,На улицу и двор,7
25769,71900000,Тверской,4.0,160.0,4,18,1999.0,1 совмещенный, 1 раздельный,Евроремонт,2
25772,48000000,Дорогомилово,4.0,,5,6,1936.0,2 совмещенных,Дизайнерский,На улицу и двор,1
25773,55000000,Пресненский,4.0,,1,8,1940.0,,,,1
25784,56000000,Хорошевский,4.0,142.0,3,22,2006.0,1 совмещенный,Евроремонт,На улицу и двор,2
25790,65000000,Щукино,4.0,150.0,22,32,2011.0,1 совмещенный, 1 раздельный,Без ремонта,2
25795,65000000,Тверской,4.0,89.0,6,6,1908.0,2 совмещенных,Евроремонт,,6
25797,62000000,Даниловский,4.0,105.0,10,20,2020.0,2 совмещенных,Дизайнерский,На улицу и двор,1
25800,58000000,Хорошево-Мневники,4.0,137.0,2,19,2018.0,3 совмещенных,Без ремонта,На улицу и двор,2
25801,66000000,Обручевский,4.0,180.0,9,34,2010.0,3 совмещенных, 1 раздельный,Дизайнерский,0
25803,54500000,Беговой,4.0,117.0,12,18,2018.0,2 совмещенных,Без ремонта,Во двор,4
25804,45900000,Сокол,4.0,,8,30,2004.0,3 совмещенных,Косметический,На улицу и двор,0
25809,49000000,Тверской,4.0,120.0,2,5,1912.0,2 совмещенных,Евроремонт,,12
25829,45000000,Кунцево,4.0,135.0,10,19,2002.0,2 совмещенных,Дизайнерский,На улицу и двор,0
25843,46500000,Тимирязевский,4.0,125.0,55,58,2021.0,3 совмещенных,Косметический,На улицу и двор,1
25849,55000000,Раменки,4.0,,11,14,,2 совмещенных,Без ремонта,На улицу и двор,0
25864,72000000,Пресненский,4.0,173.0,7,12,2002.0,,Дизайнерский,,1
25873,54000000,Даниловский,4.0,101.0,16,21,,2 раздельных,Косметический,На улицу,0
25880,44000000,Проспект Вернадского,4.0,99.0,25,25,2001.0,2 раздельных,Косметический,На улицу,0
25882,66850000,Даниловский,4.0,140.0,5,12,2019.0,,Косметический,,0
25901,49950000,Академический,4.0,140.0,3,8,1958.0,,Дизайнерский,На улицу и двор,0
25908,72500000,Донской,4.0,117.0,6,18,2017.0,2 совмещенных, 3 раздельных,Дизайнерский,1
25919,49600000,Тропарево-Никулино,4.0,,10,33,2007.0,1 совмещенный, 2 раздельных,Евроремонт,0
25929,64000000,Раменки,4.0,110.0,13,32,2014.0,2 совмещенных,Косметический,На улицу и двор,3
25963,59000000,Обручевский,4.0,179.0,14,28,2016.0,3 совмещенных,Без ремонта,На улицу и двор,0
25965,56900000,Раменки,4.0,,9,25,2021.0,3 раздельных,Без ремонта,,0
25974,70000000,Пресненский,4.0,,8,8,1940.0,2 совмещенных,Дизайнерский,На улицу и двор,1
25984,64900000,Хорошевский,4.0,146.0,13,18,2006.0,2 совмещенных,Евроремонт,На улицу и двор,1
25990,44000000,Тверской,4.0,,4,5,1958.0,1 совмещенный, 1 раздельный,Евроремонт,1
25994,77000000,Тропарево-Никулино,4.0,144.0,7,14,2010.0,1 совмещенный, 1 раздельный,Дизайнерский,0
25995,45000000,Замоскворечье,4.0,101.0,7,7,1940.0,2 совмещенных,Дизайнерский,На улицу и двор,5
25996,66000000,Раменки,4.0,160.0,7,29,2017.0,,Евроремонт,,0
25997,65000000,Басманный,4.0,186.0,12,23,2008.0,3 раздельных,Без ремонта,Во двор,1
26006,49800000,Черемушки,4.0,,2,25,2004.0,1 совмещенный,Евроремонт,На улицу и двор,0
26019,44900000,Басманный,4.0,,4,8,1935.0,1 раздельный,,Во двор,15
26024,42000000,Черемушки,4.0,120.0,7,20,2009.0,2 совмещенных,Евроремонт,На улицу и двор,0
26025,45000000,Очаково-Матвеевское,4.0,86.0,2,26,2021.0,,Без ремонта,На улицу и двор,0
26044,42000000,Щукино,4.0,105.0,7,22,2021.0,1 совмещенный, 1 раздельный,Дизайнерский,0
26049,42000000,Можайский,4.0,210.0,2,25,2000.0,2 совмещенных,Без ремонта,На улицу и двор,0
26065,42000000,Раменки,4.0,95.0,17,31,2022.0,2 совмещенных,Без ремонта,На улицу и двор,0
26082,42000000,Покровское-Стрешнево,4.0,114.0,18,22,2020.0,2 совмещенных,Без ремонта,На улицу и двор,3
26085,41000000,Очаково-Матвеевское,4.0,111.0,21,29,2022.0,3 раздельных,Косметический,На улицу и двор,0
26096,42800000,Филевский парк,4.0,102.0,15,42,,2 раздельных,Без ремонта,На улицу и двор,1
26097,41500000,Хорошевский,4.0,95.0,8,44,2007.0,1 раздельный,Дизайнерский,,0
26103,45000000,Царицыно,4.0,175.0,13,24,2001.0,2 совмещенных,Евроремонт,Во двор,0
26104,47900000,Аэропорт,4.0,121.0,25,34,2008.0,2 совмещенных,Дизайнерский,Во двор,2
26120,42999000,Дорогомилово,4.0,108.0,5,8,1938.0,1 совмещенный,Евроремонт,,0
26121,44000000,Проспект Вернадского,4.0,99.0,25,25,2001.0,2 раздельных,,,0
26127,45000000,Чертаново Северное,4.0,,5,41,2011.0,1 совмещенный, 1 раздельный,Дизайнерский,1
26130,40999999,Ростокино,4.0,167.0,4,58,2014.0,2 раздельных,Без ремонта,На улицу,1
26144,49000000,Басманный,4.0,162.0,5,5,1905.0,1 раздельный,Без ремонта,Во двор,3
26174,50000000,Ломоносовский,4.0,162.0,6,10,1997.0,2 совмещенных,Евроремонт,На улицу и двор,0
26179,49800000,Мещанский,4.0,142.0,7,7,1938.0,1 совмещенный, 1 раздельный,,2
26185,51990000,Раменки,4.0,140.0,12,27,2021.0,2 раздельных,Без ремонта,На улицу и двор,0
26190,52000000,Хорошево-Мневники,4.0,104.0,15,24,2018.0,2 совмещенных, 1 раздельный,Без ремонта,2
26194,51250000,Тверской,4.0,133.0,5,9,1954.0,1 совмещенный, 1 раздельный,Евроремонт,9
26221,52500000,Филевский парк,4.0,140.0,7,28,2020.0,2 раздельных,Без ремонта,На улицу и двор,0
26232,54000000,Раменки,4.0,141.0,3,23,2006.0,2 совмещенных,Дизайнерский,На улицу и двор,0
26246,54000000,Донской,4.0,150.0,6,6,2010.0,1 совмещенный, 1 раздельный,Без ремонта,0
26248,53254500,Обручевский,4.0,165.0,20,20,2020.0,2 совмещенных, 2 раздельных,Без ремонта,0
26252,55000000,Можайский,4.0,274.0,14,26,2000.0,3 совмещенных,Дизайнерский,На улицу и двор,0
26254,54900000,Савеловский,4.0,175.0,13,14,2002.0,2 раздельных,Дизайнерский,,0
26255,55000000,Марьина роща,4.0,,13,14,2007.0,2 совмещенных, 1 раздельный,Дизайнерский,1
26280,55900000,Левобережный,4.0,128.0,8,11,2022.0,3 раздельных,Евроремонт,Во двор,0
26285,55000000,Головинский,4.0,,4,15,1999.0,2 совмещенных,Дизайнерский,На улицу и двор,0
26288,55000000,Можайский,4.0,,7,26,2000.0,2 совмещенных, 1 раздельный,Дизайнерский,0
26300,58000000,Очаково-Матвеевское,4.0,98.0,22,23,2021.0,2 совмещенных,Без ремонта,На улицу и двор,0
26305,58000000,Хорошево-Мневники,4.0,141.0,7,19,2005.0,1 совмещенный, 2 раздельных,Косметический,0
26306,57500000,Ломоносовский,4.0,220.0,21,23,2013.0,2 совмещенных,Без ремонта,Во двор,0
26312,57000000,Гагаринский,4.0,153.0,3,9,1957.0,2 совмещенных,Евроремонт,На улицу и двор,0
26368,63500000,Раменки,4.0,140.0,47,52,2020.0,3 совмещенных,Без ремонта,На улицу,0
26389,65000000,Щукино,4.0,150.0,22,32,2011.0,1 совмещенный, 1 раздельный,Без ремонта,2
26390,65000000,Мещанский,4.0,150.0,5,6,1917.0,,Косметический,,8
26414,66000000,Тверской,4.0,148.0,3,7,1914.0,2 совмещенных, 2 раздельных,Евроремонт,4
26415,65000000,Обручевский,4.0,157.0,19,24,2020.0,1 совмещенный, 1 раздельный,Без ремонта,0
26437,68000000,Раменки,4.0,140.0,23,25,2009.0,2 совмещенных, 1 раздельный,Дизайнерский,0
26440,70000000,Можайский,4.0,245.0,24,26,2000.0,4 совмещенных,Дизайнерский,На улицу и двор,0
26443,70000000,Хорошево-Мневники,4.0,173.0,16,48,2011.0,3 совмещенных,Дизайнерский,На улицу и двор,1
26451,69500000,Щукино,4.0,138.0,31,33,2015.0,2 совмещенных,Дизайнерский,На улицу и двор,0
26468,74000000,Тимирязевский,4.0,138.0,4,58,2021.0,3 совмещенных,Дизайнерский,,1
26481,74000000,Даниловский,4.0,,13,17,2022.0,2 раздельных,Без ремонта,,2
26496,75000000,Мещанский,4.0,150.0,2,10,2003.0,1 совмещенный, 2 раздельных,Евроремонт,0
26507,76500000,Хамовники,4.0,,5,6,1912.0,1 раздельный,Косметический,На улицу и двор,0
26508,76500000,Марьина роща,4.0,,16,18,2005.0,3 раздельных,Косметический,На улицу и двор,0
26519,75765600,Мещанский,4.0,,5,5,1917.0,2 совмещенных,Без ремонта,На улицу и двор,16
26523,76000000,Кунцево,4.0,226.0,2,26,2019.0,4 совмещенных,Без ремонта,Во двор,2
